2026-09-24 02:31:00 | runner | default_trace_id | INFO | {"event_id": "1eb4cce3-fd99-4747-a39d-bc65402273db", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:00.834873+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "proactive_agent_proactive_agent", "resource_type": "sys_operation", "tag": "__global__", "card": "id=proactive_agent_proactive_agent,name="}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "336f1e3b-db08-4d97-8bbe-f28ecf8dda6a", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.294226+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "search_skill", "resource_type": "tool", "tag": "__global__", "card": "id=search_skill,name=search_skill"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "0affde84-b891-40ea-a2fc-463a4941fa9f", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.294580+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "install_skill", "resource_type": "tool", "tag": "__global__", "card": "id=install_skill,name=install_skill"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "b6204350-0b53-411a-ab24-b9b060df0e86", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.294787+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "uninstall_skill", "resource_type": "tool", "tag": "__global__", "card": "id=uninstall_skill,name=uninstall_skill"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "66a7a09d-f343-4eb7-8634-e9e8f98ee6ae", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.353770+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "f4c0e7476ca6456bbd6e53ee7d366850", "resource_type": "tool", "tag": "__global__", "card": "id=f4c0e7476ca6456bbd6e53ee7d366850,name=acp_chat"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "6d2eac98-ab15-469e-8f88-ef9600e6a231", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.774348+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4", "resource_type": "sys_operation", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4,name="}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "2ad48c89-282d-4f98-854e-8a8dcc4b43dc", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.779071+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.code.execute_code", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.code.execute_code,name=execute_code"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "62401704-fa7a-4b7b-bf1b-cf09f9d9984f", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.779335+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.code.execute_code_stream", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.code.execute_code_stream,name=execute_code_stream"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "e3f1a3c2-5cb3-4c9b-b359-926f8df969de", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.779575+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.read_file", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.read_file,name=read_file"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "3c6f9c2d-1bca-4454-bd45-ea4cd6ac0286", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.779815+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.read_file_stream", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.read_file_stream,name=read_file_stream"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "0507c736-9be9-4e17-af39-6f3fd2c03dbf", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.780018+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.write_file", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.write_file,name=write_file"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "8fa10e54-1b5f-4d52-be35-3a735f68f16e", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.780223+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.upload_file", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.upload_file,name=upload_file"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "48e2bc82-361b-4c25-a8cc-7263476fe71a", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.780414+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.upload_file_stream", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.upload_file_stream,name=upload_file_stream"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "4d0f10a2-5cdd-4084-9593-9dcebde37d5a", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.780601+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.download_file", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.download_file,name=download_file"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "1471ded1-3ccc-4238-b4a3-24596a8b8387", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.780792+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.download_file_stream", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.download_file_stream,name=download_file_stream"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "28513cd1-9cdc-4574-91cd-81e887c404b4", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.780971+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.list_files", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.list_files,name=list_files"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "657dbc47-a2da-43e9-8ca3-331fef3895bf", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.781143+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.list_directories", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.list_directories,name=list_directories"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "176c7470-2019-48ba-99e0-6012f834cbc1", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.781401+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.fs.search_files", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.fs.search_files,name=search_files"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "e6a27120-0015-4124-a6c8-44bf8e5af00b", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.781595+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.shell.execute_cmd", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.shell.execute_cmd,name=execute_cmd"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "dde9e285-32b8-47dd-b77a-47aa189f0494", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.781774+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.shell.execute_cmd_stream", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.shell.execute_cmd_stream,name=execute_cmd_stream"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "da6d51da-fb62-4f29-88d4-22d9bd94602e", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.781953+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "c81ba955056e410da1aa8fb86943b9c4.shell.execute_cmd_background", "resource_type": "tool", "tag": "__global__", "card": "id=c81ba955056e410da1aa8fb86943b9c4.shell.execute_cmd_background,name=execute_cmd_background"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "6c3d7b1b-da0c-47e0-a970-2af9ee21a773", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.961319+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "read_file_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=read_file_jiuwenswarm,name=read_file"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "8505eca6-96ad-4762-956c-14f45a98a0f7", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.961605+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "write_file_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=write_file_jiuwenswarm,name=write_file"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "16f61436-35d1-402a-85d0-7359778575ec", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.961801+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "edit_file_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=edit_file_jiuwenswarm,name=edit_file"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "e5052993-8955-46b8-b6d8-bf6cb01365d0", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.961980+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "glob_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=glob_jiuwenswarm,name=glob"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "ab8432e3-ab16-4d23-a8cc-dd5576118d25", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.962186+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "list_files_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=list_files_jiuwenswarm,name=list_files"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "6d219e8e-ff7d-40c8-8c0f-75a65e0505e2", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.962369+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "grep_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=grep_jiuwenswarm,name=grep"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "960f629e-76ca-46e6-ab1b-4ee415477c85", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.962603+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "bash_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=bash_jiuwenswarm,name=bash"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "d0a1d6cc-cae2-486d-88f0-37e2b0dcb621", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.963069+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "SkillTool_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=SkillTool_jiuwenswarm,name=skill_tool"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "69f0acf0-7644-41f3-90d1-c79d8387022f", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.963281+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "ReadFileTool_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=ReadFileTool_jiuwenswarm,name=read_file"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "315d774a-ce7e-48fa-bb75-46e031df6b9e", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.963457+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "CodeTool_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=CodeTool_jiuwenswarm,name=code"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "acd0bbe2-5562-468c-8527-62704e0deac8", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.963642+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "BashTool_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=BashTool_jiuwenswarm,name=bash"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "d09d0aba-af04-460a-9a28-296bf26e3937", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.964490+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "todo_create_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=todo_create_jiuwenswarm,name=todo_create"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "63ff7567-e2b9-405f-9ff9-8a2df75bf9bd", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.964776+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "todo_list_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=todo_list_jiuwenswarm,name=todo_list"}
2026-09-24 02:31:19 | runner | default_trace_id | INFO | {"event_id": "356aa7f3-0b88-48a4-8df2-777ec9139b4a", "event_type": "add_resource", "log_level": "INFO", "timestamp": "2026-09-24T02:31:19.965030+08:00", "module_type": "system", "module_id": "runner", "module_name": "runner", "status": "success", "message": "add resource succeed", "metadata": {}, "resource_id": "todo_get_jiuwenswarm", "resource_type": "tool", "tag": "__global__", "card": "id=todo_get_jiuwenswarm,name=todo_get"}
